,id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
74600,74601,0.556833,tcp,-,FIN,10,6,2516,268,26.938057,254,252,32541.17383,3218.199951,2,1,58.932778000000006,104.559203,3156.165204,161.129266,255,1025969533,1117369987,255,0.121798,0.034027999999999996,0.08777,252,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
884,885,2.19555,tcp,-,FIN,10,8,564,354,7.742935000000001,254,252,1851.016846,1129.557495,2,1,238.80288900000002,294.852438,17798.62981,468.7905,255,3900346572,3154403465,255,0.24691999999999997,0.131582,0.11533800000000001,56,44,0,0,1,1,3,1,1,2,0,0,0,1,3,0,Reconnaissance,1
36975,36976,0.0052450000000000005,tcp,-,FIN,24,20,2158,1918,8198.283886,31,29,3155767.25,2780552.75,6,5,0.228043,0.233789,13.653503,13.984945999999999,255,691723952,2841675062,255,0.000791,0.000665,0.000126,90,96,0,0,13,0,3,1,1,1,0,0,0,3,7,0,Normal,0
41596,41597,0.361323,tcp,-,FIN,10,6,534,268,41.514102,254,252,10649.750979999999,4959.55127,2,1,37.872556,64.277602,1959.1170739999998,102.294539,255,4092530429,1282338468,255,0.098506,0.039931,0.058575,53,45,0,0,2,1,3,1,1,2,0,0,0,1,5,0,Normal,0
22161,22162,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,25,25,25,32,0,0,0,25,32,0,Generic,1
77103,77104,1.266887,tcp,-,FIN,10,8,534,354,13.418719,254,252,3037.366455,1957.554321,2,1,140.765222,163.00271899999998,9882.008731,239.617344,255,3178104220,802191149,255,0.179309,0.095849,0.08346,53,44,0,0,2,1,3,1,1,11,0,0,0,3,2,0,Normal,0
34470,34471,0.607152,tcp,-,FIN,28,30,5080,3080,93.880941,31,29,64550.55859,39238.94141,7,7,22.474592,20.916689,1473.47079,39.65043,255,3189760064,3193513077,255,0.000718,0.0005639999999999999,0.000154,181,103,0,0,9,0,5,1,1,3,0,0,0,7,13,0,Normal,0
15445,15446,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,2,18,18,18,41,0,0,0,19,41,0,Generic,1
7400,7401,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,12,9,0,Exploits,1
56603,56604,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,3,3,3,3,0,0,0,3,13,0,Generic,1
8096,8097,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,DoS,1
7479,7480,2e-06,snp,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,2,5,0,DoS,1
48219,48220,0.24660100000000001,tcp,-,FIN,10,8,1476,412,68.937271,254,252,43114.17969,11711.22559,2,2,26.821556,34.308,1442.232093,47.051895,255,1673196045,3436694302,255,0.054042999999999994,0.006443000000000001,0.0476,148,52,0,0,2,1,1,1,1,1,0,0,0,1,6,0,Generic,1
21313,21314,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,17,17,17,40,0,0,0,17,40,0,Generic,1
81893,81894,1.336674,tcp,-,CON,6,2,998,86,5.236879,62,252,4979.523926,257.355194,2,1,267.3348,0.009000000000000001,13438.400380000001,0.0,255,739745736,2273458786,255,0.738996,0.303392,0.435604,166,43,0,0,1,3,1,1,1,1,0,0,0,1,1,0,Normal,0
49571,49572,7.000000000000001e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,4,4,4,4,0,0,0,4,5,0,Generic,1
12989,12990,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,18,43,0,0,0,44,43,0,Generic,1
16156,16157,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,15,15,10,33,0,0,0,15,33,0,Generic,1
4528,4529,3e-06,nsfnet-igp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0,Reconnaissance,1
14034,14035,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,Generic,1
32405,32406,0.00108,udp,dns,CON,2,2,146,178,2777.777885,31,29,540740.75,659259.3125,0,0,0.012,0.009000000000000001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,1,1,1,0,0,0,7,2,0,Normal,0
31135,31136,0.004366,tcp,-,FIN,22,14,1470,1728,8016.490731,31,29,2572606.5,2940907.0,5,4,0.207905,0.280923,12.640983,0.378225,255,1810674948,1810969275,255,0.000724,0.000575,0.000149,67,123,0,0,1,0,8,1,1,1,0,0,0,1,8,0,Normal,0
20386,20387,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,27,27,11,40,0,0,0,27,40,0,Generic,1
45311,45312,0.8752840000000001,tcp,-,FIN,10,8,564,354,19.422267,254,252,4643.064453,2833.365967,2,1,91.830444,117.788,6139.451279999999,151.167656,255,4086711890,2978147494,255,0.084523,0.050761,0.033762,56,44,0,0,5,1,2,2,1,1,0,0,0,3,6,0,Reconnaissance,1
77635,77636,0.670985,tcp,-,FIN,30,14,26558,764,64.08489200000001,254,252,306093.2813,8465.166992,12,4,23.137415,42.91877,1671.743739,57.372078,255,1135701443,193462825,255,0.100476,0.073401,0.027075,885,55,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Normal,0
22966,22967,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,27,25,25,28,0,0,0,26,25,0,Generic,1
14791,14792,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,35,35,22,35,0,0,0,35,35,0,Generic,1
35430,35431,0.420159,tcp,-,FIN,28,30,5080,3080,135.662924,31,29,93278.96875,56702.34375,7,7,15.549110999999998,14.468414000000001,930.6517460000001,24.314451000000002,255,737413554,976244917,255,0.000727,0.0005679999999999999,0.00015900000000000002,181,103,0,0,5,0,5,1,1,3,0,0,0,6,9,0,Normal,0
69653,69654,0.7452479999999999,tcp,-,FIN,10,8,756,354,22.811198,254,252,7310.317870999999,3327.751221,2,1,82.80533299999999,95.082859,4400.252835,186.406937,255,1137772300,2220200697,255,0.11910899999999999,0.059329,0.05977999999999999,76,44,0,0,2,1,2,1,1,2,0,0,0,2,3,0,Normal,0
61981,61982,1.2346840000000001,tcp,-,FIN,10,8,802,3004,13.768704999999999,62,252,4678.120117,17034.31836,2,2,137.18711100000002,162.073422,8136.700739,325.177469,255,1578896524,3698101071,255,0.12235599999999999,0.074812,0.047544,80,376,0,0,2,1,2,1,1,1,0,0,0,1,3,0,Exploits,1
64378,64379,3.51606,tcp,-,FIN,24,22,1280,1612,12.798416,62,252,2791.76123,3501.646729,7,9,152.872175,165.540378,9340.610368000001,11744.72501,255,1528761200,4139184071,255,0.11211600000000001,0.038964,0.073152,53,73,0,0,4,1,2,1,1,2,0,0,0,2,4,0,Exploits,1
70008,70009,1.269831,tcp,http,FIN,60,16,68199,698,59.06298,254,252,422500.3438,4126.533691,27,1,21.522559,81.56693,2455.3689510000004,94.329148,255,680990854,2470488191,255,0.104203,0.045689,0.058514,1137,44,1,0,3,1,1,2,1,2,0,0,1,3,2,0,Normal,0
51402,51403,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,4,10,0,Generic,1
38133,38134,7.390689,tcp,-,FIN,379,723,21402,918666,148.971228,31,29,23105.83008,993028.9375,33,319,19.551241,10.235481,9417.779529000001,6829.201681999999,255,2822615882,2826121546,255,0.0008320000000000001,0.000668,0.000164,56,1271,0,0,7,0,2,1,1,1,0,0,0,1,5,0,Normal,0
77144,77145,0.258929,tcp,-,FIN,10,6,534,268,57.930935,254,252,14861.21582,6920.815918000001,2,1,26.585,45.38,1339.415901,66.557891,255,2099123025,1587459499,255,0.08369299999999999,0.032011000000000005,0.051682000000000006,53,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Normal,0
26115,26116,0.024033000000000002,tcp,-,FIN,60,62,3598,46036,5034.743749,31,29,1178046.875,15077268.0,7,24,0.40160999999999997,0.38355700000000004,21.789592000000003,21.131872,255,2485081939,340026954,255,0.000759,0.0006259999999999999,0.000133,60,743,0,0,8,0,3,1,1,2,0,0,0,2,6,0,Normal,0
76584,76585,1.132607,tcp,-,FIN,10,10,608,646,16.775457,254,252,3870.716064,4110.870117,2,3,125.83611100000002,119.940445,6849.586054,167.792641,255,2559032817,1985020454,255,0.149268,0.053139,0.09612899999999999,61,65,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
35588,35589,0.008002,tcp,-,FIN,34,36,2230,13288,8622.844365,31,29,2164459.0,12915771.0,7,11,0.23039400000000002,0.2108,13.605153,12.540583999999999,255,4115572885,4115881647,255,0.000739,0.0006129999999999999,0.000126,66,369,0,0,5,0,3,1,1,1,0,0,0,2,6,0,Normal,0
24539,24540,0.012181,tcp,-,FIN,36,38,2334,16920,5992.939897,31,29,1490846.375,10820130.0,7,12,0.337486,0.31459499999999996,22.670963,20.570836,255,4153413826,4165179434,255,0.000666,0.00054,0.000126,65,445,0,0,13,0,6,1,1,1,0,0,0,2,14,0,Normal,0
75677,75678,9e-06,udp,-,INT,2,0,338,0,111111.1072,254,0,150222224.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,169,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Normal,0
70531,70532,1.9406450000000002,tcp,-,FIN,10,8,534,354,8.759974,254,252,1982.8459469999998,1277.925659,2,1,214.101444,268.65243799999996,16474.098,436.693438,255,2325701851,2807533891,255,0.138752,0.060076,0.078676,53,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
10880,10881,1.547428,tcp,-,FIN,20,26,1078,12462,29.080513,62,252,5299.115723,61950.53906,6,10,81.44357600000001,59.504721999999994,4765.379493,3877.930496,255,2039911951,555147096,255,0.11452799999999999,0.059120000000000006,0.055408000000000006,54,479,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
79230,79231,1.7794400000000001,tcp,-,FIN,58,14,68115,612,39.900192,254,252,300953.0938,2558.108154,26,1,31.21593,129.152844,3201.132086,223.04135899999997,255,1323158705,1386346186,255,0.17665799999999998,0.100448,0.07621,1174,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
47725,47726,0.734692,tcp,-,FIN,10,8,564,354,23.138949,254,252,5531.569824,3375.5642090000006,2,1,79.421111,101.466289,5960.421297999999,145.596375,255,3772773766,2644285070,255,0.078124,0.024423,0.053701,56,44,0,0,12,1,4,1,1,4,0,0,0,4,12,0,Reconnaissance,1
24964,24965,0.001807,udp,-,CON,4,4,520,304,3873.8239700000004,31,29,1726618.625,1009407.875,0,0,0.452,0.24100000000000002,0.633568,0.330929,0,0,0,0,0.0,0.0,0.0,130,76,0,0,10,0,4,1,1,2,0,0,0,2,11,0,Normal,0
73653,73654,1.774677,tcp,-,FIN,12,10,994,810,11.833139,254,252,4111.17041,3286.231689,3,2,161.33427,183.42943799999998,9845.278581999999,259.228656,255,4134819477,2346836893,255,0.214184,0.12311,0.091074,83,81,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
16115,16116,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,13,13,13,33,0,0,0,13,33,0,Generic,1
42952,42953,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.684,0.0,10.954514,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
29913,29914,0.005071,tcp,-,FIN,18,18,4256,2456,6901.991451000001,31,29,6341944.0,3660027.5,7,7,0.279353,0.264941,13.794324,0.355586,255,1764993039,3913555414,255,0.000733,0.000563,0.00016999999999999999,236,136,0,0,5,0,4,1,1,3,0,0,0,4,8,0,Normal,0
80294,80295,1.4781819999999999,tcp,-,FIN,10,8,2516,354,11.500614,254,252,12258.30176,1677.7365719999998,2,1,164.089889,185.953,9172.439933,280.975406,255,1503364985,2173612604,255,0.27763499999999997,0.176502,0.101133,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
24344,24345,0.006634999999999999,tcp,-,FIN,18,18,4040,2456,5275.05652,31,29,4601055.0,2797287.0,7,7,0.370176,0.356588,20.002634,0.54694,255,1026988648,1030541878,255,0.0007030000000000001,0.00057,0.000133,224,136,0,0,10,0,8,1,1,3,0,0,0,7,19,0,Normal,0
14589,14590,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,40,40,25,40,0,0,0,40,40,0,Generic,1
43122,43123,1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,26,2,7,7,1,26,0,0,0,8,26,0,Normal,0
60268,60269,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,Generic,1
59310,59311,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Generic,1
22100,22101,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,35,35,20,39,0,0,0,35,39,0,Generic,1
11088,11089,0.57819,tcp,http,FIN,10,6,1168,268,25.943027999999998,254,252,14555.768559999999,3099.327148,2,1,64.24333299999999,83.67299999999999,3246.701153,141.713547,255,2932972816,705489574,255,0.20031600000000002,0.129191,0.071125,117,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
22618,22619,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,Generic,1
7948,7949,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,5,5,9,0,0,0,15,9,0,Exploits,1
63646,63647,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
2267,2268,0.178314,tcp,-,FIN,10,6,756,268,84.121269,254,252,30552.8457,10049.6875,2,1,19.152222000000002,34.123801,1021.499434,61.462984,255,3321026594,3582648200,255,0.053270000000000005,0.007692,0.045578,76,45,0,0,8,1,3,3,1,8,0,0,0,3,8,0,Fuzzers,1
7222,7223,3e-06,tcf,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
45264,45265,1.2780200000000002,tcp,http,FIN,10,6,886,268,11.736905,254,252,4995.227051,1402.168945,2,1,137.307333,222.11920299999997,6900.3015,322.459313,255,2775379072,1044182511,255,0.299129,0.167416,0.13171300000000002,89,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
65964,65965,5.262681,tcp,-,REQ,6,0,270,0,0.9500860000000001,254,0,342.031006,0.0,5,0,1052.53625,0.0,1851.530125,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,19,6,13,2,2,17,0,0,0,13,17,0,Normal,0
78535,78536,0.8510790000000001,tcp,-,FIN,10,6,558,268,17.624685999999997,254,252,4728.115723,2105.5625,2,1,90.935,123.632602,5528.746579,173.539719,255,1799579267,4086740272,255,0.289936,0.23291199999999998,0.057024,56,45,0,0,7,1,1,1,1,4,0,0,0,1,4,0,Normal,0
19515,19516,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,23,23,23,28,0,0,0,23,28,0,Generic,1
24401,24402,1.076855,tcp,-,FIN,122,126,7812,15762,229.371654,31,29,57560.21484,116167.9219,30,32,8.896794,8.610368,562.204671,555.451533,255,3739196959,1594803979,255,0.0006900000000000001,0.000553,0.00013700000000000002,64,125,0,0,13,0,1,1,1,1,0,0,0,3,7,0,Normal,0
28613,28614,1.397357,tcp,-,FIN,146,148,12144,27312,209.68156499999998,31,29,69050.35938,155310.3438,39,45,9.634447999999999,9.501673,731.3303980000001,728.259313,255,1945381426,4091079312,255,0.000739,0.000601,0.000138,83,185,0,0,5,0,4,1,1,1,0,0,0,3,12,0,Normal,0
72746,72747,8e-06,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,10,2,1,2,1,2,0,0,0,3,2,0,Normal,0
51934,51935,0.9047870000000001,tcp,http,FIN,10,8,1694,1070,18.788952,254,252,13483.83691,8284.823242,2,2,100.531889,113.565,5861.529936999999,192.198922,255,959730673,626182165,255,0.177083,0.109096,0.067987,169,134,0,0,1,1,2,2,1,1,0,0,0,2,1,0,Exploits,1
41272,41273,0.336412,tcp,-,CON,6,2,998,86,20.807818,62,252,19785.26172,1022.5556640000001,2,1,67.2824,0.002,4092.7253200000005,0.0,255,3215303455,1282209752,255,0.284802,0.234463,0.050339,166,43,0,0,5,3,1,1,1,5,0,0,0,1,5,0,Normal,0
61558,61559,3.034408,tcp,-,FIN,22,34,1022,23644,18.125446,62,252,2573.154297,60503.39844,7,15,144.495625,89.340366,10199.82407,7692.133959000001,255,346985645,1328989133,255,0.1545,0.085478,0.069022,46,695,0,0,4,1,2,1,1,1,0,0,0,1,2,0,Exploits,1
47216,47217,3.643792,tcp,-,FIN,14,12,1098,884,6.860985,254,252,2239.425293,1780.562744,3,2,280.233692,318.79,16754.60263,417.454031,255,2823392112,3036164737,255,0.264897,0.137099,0.127798,78,74,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
6885,6886,9e-06,merit-inp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,1,1,3,0,0,0,3,3,0,DoS,1
9040,9041,1.2738040000000002,tcp,smtp,FIN,62,26,59314,2032,68.299364,62,252,366511.6563,12271.9043,28,8,20.882033,49.072879,1659.6066640000001,61.669141,255,948647347,1307163481,255,0.087755,0.032747000000000005,0.055008,957,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
53328,53329,6e-06,smp,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,8,14,0,Fuzzers,1
66909,66910,0.8271809999999999,tcp,-,FIN,10,6,578,268,18.133879,254,252,5038.800781,2166.394043,2,1,83.428556,139.999797,4718.9792560000005,212.397219,255,2572222444,942867817,255,0.21985900000000003,0.127181,0.092678,58,45,0,0,7,1,1,1,1,7,0,0,0,1,7,0,Normal,0
6905,6906,9e-06,aris,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,9,3,0,Exploits,1
63573,63574,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,7,7,4,7,0,0,0,7,13,0,Generic,1
67649,67650,1.535109,tcp,-,FIN,60,14,68183,612,47.553625,254,252,349405.8125,2965.261719,27,1,26.018796,100.074922,2431.4388329999997,128.35619499999999,255,266740732,3703002877,255,0.243804,0.18071500000000001,0.06308899999999999,1136,44,1,0,5,1,1,1,1,2,0,0,1,2,2,0,Normal,0
39015,39016,0.007201000000000001,udp,-,CON,4,4,568,312,972.087194,31,29,473267.5938,259963.8906,0,0,1.169,1.920667,1.642611,2.703505,0,0,0,0,0.0,0.0,0.0,142,78,0,0,7,0,3,1,1,2,0,0,0,2,7,0,Normal,0
50602,50603,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,Generic,1
28303,28304,0.027037000000000002,tcp,-,FIN,60,62,3598,46036,4475.348549,31,29,1047157.563,13402078.0,7,24,0.45320299999999997,0.43360699999999996,25.303384,24.681355,255,390151730,2540597112,255,0.0009449999999999999,0.00058,0.000365,60,743,0,0,12,0,3,1,1,1,0,0,0,5,3,0,Normal,0
65209,65210,0.9843360000000001,tcp,-,FIN,14,12,774,642,25.397831,254,252,5843.533203,4786.983397999999,4,3,75.657075,83.974633,4336.245643,158.085234,255,3909742368,920412747,255,0.163003,0.060610000000000004,0.102393,55,54,0,0,4,1,1,1,1,1,0,0,0,2,2,0,Fuzzers,1
17440,17441,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,22,22,22,30,0,0,0,22,30,0,Generic,1
47726,47727,1.1e-05,udp,-,INT,2,0,144,0,90909.0902,254,0,52363636.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Generic,1
28798,28799,0.022969999999999997,tcp,-,FIN,60,62,3598,46036,5267.740465999999,31,29,1232564.25,15775011.0,7,24,0.383729,0.372067,20.917579,20.47897,255,3769538391,3769870510,255,0.000793,0.0006360000000000001,0.000157,60,743,0,0,5,0,3,1,1,1,0,0,0,2,3,0,Normal,0
69338,69339,0.91354,tcp,-,FIN,10,8,2516,354,18.608928,254,252,19834.92773,2714.714111,2,1,101.50444399999999,120.95143,6222.970993999999,162.907281,255,3644786644,63209438,255,0.104022,0.06615900000000001,0.037863,252,44,0,0,1,1,1,1,1,1,0,0,0,17,1,0,Normal,0
5177,5178,8e-06,pipe,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Reconnaissance,1
15516,15517,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,18,18,18,19,0,0,0,19,19,0,Generic,1
20296,20297,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,18,18,18,36,0,0,0,19,36,0,Generic,1
66937,66938,9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,1,1,2,0,0,0,2,5,0,Normal,0
35042,35043,0.021372,tcp,smtp,FIN,52,40,37268,3276,4257.907590999999,31,29,13682201.0,1195957.375,18,8,0.41186300000000003,0.5332819999999999,22.609369,1.056942,255,18814919,19914132,255,0.000731,0.00057,0.000161,717,82,0,0,1,0,1,1,1,1,0,0,0,3,1,0,Normal,0
56861,56862,8e-06,pgm,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,11,13,0,Fuzzers,1
42175,42176,1.405972,tcp,-,FIN,16,12,930,642,19.203796,254,252,4961.691895,3351.417969,5,3,91.681733,114.471094,4581.477629,151.423734,255,1747285692,78433858,255,0.200929,0.14678,0.054149,58,54,0,0,7,1,1,1,1,3,0,0,0,1,3,0,Normal,0
68486,68487,0.531592,tcp,http,FIN,10,8,838,1090,31.979412,62,252,11362.09668,14356.875,2,2,59.065778,62.336715000000005,3015.645468,77.732578,255,3894557362,930345780,255,0.13097999999999999,0.094502,0.036478,84,136,1,124,3,1,1,1,1,3,0,0,1,1,3,0,Normal,0
1812,1813,1.244202,ospf,-,INT,28,0,3024,0,21.700656,254,0,18749.36719,0.0,0,0,46.081555,0.0,57.727293,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
